energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.8199091451754875,0.191946777401595,0.43772241992882555,pop,0.8824825314878277,0.45532831001076424,0.6670907548770145,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4,0.5307953443258973,88,https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,spotify:track:3tFed7YsjGnIfxeLEQwx3R,CHROMAKOPIA,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",2024-10-28,0.0,0U28P0QVB1QRxpqp5IHOlH,1,1,255916,0.2864226225335474,3tFed7YsjGnIfxeLEQwx3R,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.7672983336537197,0.34083412830536913,0.6702253855278765,pop,0.8492812319195336,0.1765339074273412,0.6946564885496184,Sabrina Carpenter,4,0.0064258001939864265,90,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,2qSkIjg1o9h3YT9RAgYN75,Espresso,2024-04-12,6.735324407826983e-05,5quMTd5zeI9yW5UDua8wS4,1,0,175459,0.10752575888702832,2qSkIjg1o9h3YT9RAgYN75,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.7318872105140684,0.4220085669927612,0.8991696322657176,pop,0.8602741555031377,0.0651237890204521,0.8515691263782867,JENNIE,4,0.02424830261881669,89,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,1.184346035015448e-05,3e5tDT1kfaAGx10yOjIDgW,0,10,136627,0.004348500336738169,2CspwnypzT7rcWI9RfsoSb,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.5679842976962535,0.34731237101189033,0.826809015421115,pop,0.8467221505184922,0.1270182992465016,0.3267599660729432,"Rauw Alejandro, Bad Bunny",4,0.2192046556741028,82,https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U,spotify:track:0l0vcZMU7AOeQmUIREoI2U,Cosa Nuestra,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/0l0vcZMU7AOeQmUIREoI2U,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,2024-11-15,1.3079299691040166e-05,0aX0UXrHG2ceYIxTQcqJdA,0,4,182857,0.5306469925678403,0l0vcZMU7AOeQmUIREoI2U,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6337478120984632,0.4406639107636097,0.7366548042704626,pop,0.821754417197027,0.2152852529601722,0.30343511450381677,Don Toliver,4,0.09432589718719692,85,https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,HARDSTONE PSYCHO,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2c7z5oRcPBbqRaBY2mLWcf,2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,2024-06-14,0.02152420185375901,0Kzb3u6kMnOJOZXYFSk33F,0,4,217333,0.18993892079160454,2c7z5oRcPBbqRaBY2mLWcf,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.8634142393184876,0.4905819195301249,0.5954922894424673,pop,0.8630335128399128,0.24111948331539285,0.7381255301102629,"Post Malone, Morgan Wallen",4,0.0038797284190106723,84,https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP,spotify:track:7221xIgOnuakPdLqT0F3nP,I Had Some Help,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),2024-05-10,0.0,1woYXxyyxTQJ0E0AhZE6mj,1,7,178206,0.007594774884930622,7221xIgOnuakPdLqT0F3nP,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6256538410951142,0.4223203207322473,0.7176749703440094,pop,0.8486804041123326,0.020236813778256188,0.9533502968617473,Hozier,4,0.02182347235693502,77,https://api.spotify.com/v1/tracks/4IadxL6BUymXlh8RCJJu7T,spotify:track:4IadxL6BUymXlh8RCJJu7T,Unheard,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,4IadxL6BUymXlh8RCJJu7T,Too Sweet,2024-03-22,0.0008331616889804326,1KZC0cX0qq6hodR9YVgh9F,1,10,251424,0.029635270501605696,4IadxL6BUymXlh8RCJJu7T,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.3413531096024848,0.30354838106283094,0.6749703440094899,pop,0.7350349370243447,0.10656620021528525,0.44762510602205263,The Marías,4,0.005577109602327837,84,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,Submarine,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,2024-05-31,0.08383110195674563,03guxdOi12XJbnvxvxbpwG,1,7,236907,0.554767918003326,3siwsiaEoU4Kuuc9WKMUy5,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6570179787330912,0.3949483424053672,0.6619217081850532,pop,0.8161244381147359,0.06210979547900969,0.46246819338422396,"Oscar Maydon, Fuerza Regida",3,0.06692531522793405,93,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,Tu Boda,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,1cOboCuWYI2osTOfolMRS6,Tu Boda,2024-09-26,1.400617919670443e-05,60cQzWfmdg4hyDXrpW6kOA,1,6,225881,0.49848575865385936,1cOboCuWYI2osTOfolMRS6,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6064306599621607,0.4656915009695542,0.5919335705812574,pop,0.8347946059014644,0.09580193756727665,0.31509754028838,Myles Smith,4,0.0076382153249272555,88,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10,3Vr3zh0r7ALn8VLqCiRR10,Stargazing,2024-05-10,0.0,3VNxRarx9HUI5w7DHv0TBj,0,1,172533,0.24722611870088312,3Vr3zh0r7ALn8VLqCiRR10,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6974878337498356,0.734017944545245,0.8303677342823249,pop,0.8772308513952557,0.2809472551130247,0.7084393553859203,"GloRilla, Sexyy Red",4,0.41197866149369544,70,https://api.spotify.com/v1/tracks/4VI2Y5xg4gYynQqNQNQbTN,spotify:track:4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4VI2Y5xg4gYynQqNQNQbTN,4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),2024-10-10,0.0,2PzoiaGTcK3NfnMgHFd7QC,1,1,149461,0.005876158947652264,4VI2Y5xg4gYynQqNQNQbTN,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6519592468559982,0.4148631712837397,0.6037959667852906,pop,0.7857270016467133,0.05705059203444564,0.27586938083121293,Ariana Grande,4,0.023642095053346274,81,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,spotify:track:46kspZSY3aKmwQe7O77fCC,eternal sunshine,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/46kspZSY3aKmwQe7O77fCC,46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),2024-03-08,3.130792996910402e-05,71PfP4E9roOXAudea1aPGw,1,5,228639,0.06179650441558666,46kspZSY3aKmwQe7O77fCC,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.4749036311577413,0.3474433075824745,0.39857651245551595,pop,0.8445191152254218,0.12809472551130247,0.19529262086513996,Benson Boone,3,0.04498060135790495,85,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,2024-01-18,0.0,29aSKB1qPEbN0Qf9OPSQpw,1,10,180304,0.15174745551875216,6tNQ70jh4OwmPGpYy6R2o9,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.7156992685073705,0.9025270758122748,0.7212336892052194,pop,0.8426053673950777,0.06856835306781485,0.7179813401187447,"Myke Towers, benny blanco",4,0.3161978661493695,84,https://api.spotify.com/v1/tracks/0qeIFEGRQqHoaJtLCl0U73,spotify:track:0qeIFEGRQqHoaJtLCl0U73,LA PANTERA NEGRA (DELUXE),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/0qeIFEGRQqHoaJtLCl0U73,0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),2024-10-17,0.0,3pkIK8SI5mcUUjb9jNjx4H,0,6,130880,0.05033906483373094,0qeIFEGRQqHoaJtLCl0U73,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.9129898117139995,0.7340428848444038,0.7153024911032028,pop,0.9121011170946638,0.07944025834230355,0.7985581000848178,KATSEYE,4,0.025460717749757528,85,https://api.spotify.com/v1/tracks/6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,Touch,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/6aJn7Cst74cj4lNIiPRgav,6aJn7Cst74cj4lNIiPRgav,Touch,2024-07-26,1.0607621009268796e-05,1hjqg3TuQ2YqooaPhxHwdv,0,5,129883,0.5517528023238903,6aJn7Cst74cj4lNIiPRgav,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6094658990884165,0.6896927978651104,0.5041518386714117,pop,0.8730695625083449,0.08934337997847147,0.2196776929601357,Teddy Swims,3,0.012730358874878764,89,https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj,I've Tried Everything But Therapy (Part 1),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj,17phhZDn6oGtzMe56NuWvj,Lose Control,2023-09-15,1.956745623069001e-05,7nacKlk586eLRBSIsrk9DB,1,9,210689,0.1999893063897236,17phhZDn6oGtzMe56NuWvj,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6742176671152076,0.25977815603898174,0.6049822064056939,pop,0.855400774400285,0.20559741657696445,0.6416454622561494,Mark Ambor,4,0.006062075654704173,82,https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu,5uQ7de4EWjb3rkcFxyEOpu,Belong Together,2024-02-16,0.0,3PlCMwyq6nuQYtoYproV1o,1,2,148318,0.4934605658547998,5uQ7de4EWjb3rkcFxyEOpu,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.6742176671152076,0.49083755759650344,0.9347568208778173,pop,0.8199741866571721,0.0503767491926803,0.7974978795589484,KAROL G,4,0.028734238603297768,93,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,2024-06-21,0.0006117404737384141,5ylbxH7EqpsmHZCRuiYewS,1,11,195824,0.4482338306632641,6WatFBLVB0x077xWeoVc2k,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.457703942775625,0.6900793725020733,0.6559905100830367,pop,0.8011037429347101,0.05349838536060279,0.930025445292621,Djo,4,0.04267701260911737,89,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,DECIDE,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,3qhlB30KknSejmIvZZLjOD,End of Beginning,2022-09-16,0.0026673532440782697,4JDXBZdRPId4devseaAOKH,1,2,159246,0.03526348643655237,3qhlB30KknSejmIvZZLjOD,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
